FS_LUT_ID,Label,R,A,S,Unnamed: 0,eid,NLL,EV,MSLL,BIC,Skew,Kurtosis,fold
11101.0,lh_G&S_frontomargin,-23.1251,56.7958,-8.8575,0,lh_G&S_frontomargin_thickness,-8795.95543322023,0.2773160322652455,-0.1536512238274078,-17550.85448742045,0.2781277432907227,0.9665571322466604,5
11102.0,lh_G&S_occipital_inf,-37.2018,-82.6295,-13.1777,1,lh_G&S_occipital_inf_thickness,-9052.920195523877,0.2142660678441885,-0.1146647523293458,-18064.784012027743,0.1310976330237303,0.2586304985529586,5
11103.0,lh_G&S_paracentral,-7.9944,-33.1159,67.397,2,lh_G&S_paracentral_thickness,-3245.8191948138037,0.21261298972883,-0.1026918263693353,-6450.582010607597,-0.0694890569078542,0.4163219428324608,5
11104.0,lh_G&S_subcentral,-55.8942,-11.3545,14.5476,3,lh_G&S_subcentral_thickness,-7457.020667226652,0.267516189956367,-0.1293781106064526,-14872.98509488629,0.0534273351242469,0.3207053719380531,5
11105.0,lh_G&S_transv_frontopol,-14.2706,63.5673,-0.6889,4,lh_G&S_transv_frontopol_thickness,-3135.535228646392,0.2516645760611891,-0.126515075234104,-6230.014217725769,0.2108308845550872,0.9991261992616032,5
11106.0,lh_G&S_cingul-Ant,-7.7783,38.9848,9.0119,5,lh_G&S_cingul-Ant_thickness,-12241.69905851555,0.2851148496717867,-0.1600890087542814,-24442.34173801109,0.1309974879322497,0.7139851159930395,5
11107.0,lh_G&S_cingul-Mid-Ant,-7.2655,16.0669,34.2914,6,lh_G&S_cingul-Mid-Ant_thickness,-1609.870044674913,0.2288468541318822,-0.1155704939144358,-3178.683710329816,-0.4325522154616256,0.8292463594012451,5
11108.0,lh_G&S_cingul-Mid-Post,-7.1176,-11.6682,40.5827,7,lh_G&S_cingul-Mid-Post_thickness,-13235.188824171151,0.33693103191458,-0.1984327192986113,-26429.32168769587,-0.1271662415903746,0.6887374941991136,5
11109.0,lh_G_cingul-Post-dorsal,-3.7206,-38.2292,30.6738,8,lh_G_cingul-Post-dorsal_thickness,-9144.209005674884,0.3079636951643885,-0.1550758523894929,-18247.362190170912,-0.0847679493189575,0.6457405838673338,5
11110.0,lh_G_cingul-Post-ventral,-7.5337,-48.8825,6.368,9,lh_G_cingul-Post-ventral_thickness,2501.2219215497507,0.3452442119268999,-0.201277413207556,5043.500222119511,-0.0146800336615466,0.2274232132427491,5
11111.0,lh_G_cuneus,-5.2448,-81.9967,17.0077,10,lh_G_cuneus_thickness,-13900.904913160774,0.3857512348538626,-0.246422262430532,-27760.753447301537,0.3619338042093998,1.0613115608284789,5
