FS_LUT_ID,Label,R,A,S,Unnamed: 0,eid,NLL,EV,MSLL,BIC,Skew,Kurtosis,fold
11101.0,lh_G&S_frontomargin,-23.1251,56.7958,-8.8575,0,lh_G&S_frontomargin_thickness,-8728.854283953791,0.2765645505173463,-0.1531668222706916,-17416.66224195067,0.2751056457947642,0.9809340906283508,2
11102.0,lh_G&S_occipital_inf,-37.2018,-82.6295,-13.1777,1,lh_G&S_occipital_inf_thickness,-8930.340976152715,0.2069428883722565,-0.1101115198342973,-17819.635626348518,0.1168331815474473,0.2468368897707474,2
11103.0,lh_G&S_paracentral,-7.9944,-33.1159,67.397,2,lh_G&S_paracentral_thickness,-3228.358958345909,0.2153414942483451,-0.1040636486780684,-6415.671590734904,-0.0426212375825666,0.3417343182841867,2
11104.0,lh_G&S_subcentral,-55.8942,-11.3545,14.5476,3,lh_G&S_subcentral_thickness,-7476.218922058216,0.263589740492593,-0.1276458335776032,-14911.391518159518,0.0576515106080232,0.3862960243097864,2
11105.0,lh_G&S_transv_frontopol,-14.2706,63.5673,-0.6889,4,lh_G&S_transv_frontopol_thickness,-3007.1607820543604,0.253771148386868,-0.1256434600314202,-5973.275377955732,0.2409271300067013,1.0496924159300454,2
11106.0,lh_G&S_cingul-Ant,-7.7783,38.9848,9.0119,5,lh_G&S_cingul-Ant_thickness,-12078.76660612168,0.2818997648869431,-0.1579624283312232,-24116.48688628645,0.086185194733321,0.7659264844485616,2
11107.0,lh_G&S_cingul-Mid-Ant,-7.2655,16.0669,34.2914,6,lh_G&S_cingul-Mid-Ant_thickness,-1678.6346897161498,0.2268598683702201,-0.1150989069391953,-3316.223053475386,-0.4131188211407495,0.8411029220049038,2
11108.0,lh_G&S_cingul-Mid-Post,-7.1176,-11.6682,40.5827,7,lh_G&S_cingul-Mid-Post_thickness,-13205.287841759357,0.3294451747327311,-0.1932078144802342,-26369.52963717453,-0.1735442602320175,0.6798479092210409,2
11109.0,lh_G_cingul-Post-dorsal,-3.7206,-38.2292,30.6738,8,lh_G_cingul-Post-dorsal_thickness,-9169.65446597008,0.2918136817128554,-0.145061468488287,-18298.26274578717,-0.0789529827785415,0.5441963271056411,2
11110.0,lh_G_cingul-Post-ventral,-7.5337,-48.8825,6.368,9,lh_G_cingul-Post-ventral_thickness,2516.0142616971166,0.3454490530416321,-0.2006057397994845,5073.074849351146,-0.0040663391113907,0.263773742357918,2
11111.0,lh_G_cuneus,-5.2448,-81.9967,17.0077,10,lh_G_cuneus_thickness,-13903.99824660737,0.3889803363313118,-0.2501417057008254,-27766.95016725783,0.3558426133480208,0.8101247324398162,2
11112.0,lh_G_front_inf-Opercular,-49.8475,11.5337,9.0836,11,lh_G_front_inf-Opercular_thickness,-9269.097996553865,0.3308960744940782,-0.1798000455060561,-18497.149806954734,-0.1429099316852843,0.5715284504555279,2
11113.0,lh_G_front_inf-Orbital,-43.6314,30.9509,-10.276,12,lh_G_front_inf-Orbital_thickness,-2261.7449784313853,0.2816465572543495,-0.149867274599244,-4482.443630905857,-0.0414620217932426,0.5540960377859919,2
11114.0,lh_G_front_inf-Triangul,-49.6582,30.0638,4.7465,13,lh_G_front_inf-Triangul_thickness,-8136.382273120463,0.3597451495028324,-0.2053632865191589,-16231.718220284012,-0.0392006568425762,0.5365385226549684,2
11115.0,lh_G_front_middle,-35.747,33.1098,31.8311,14,lh_G_front_middle_thickness,-12279.711311739728,0.40626715049751,-0.2566899202236764,-24518.376297522544,-0.1628073900542306,0.6622763636933017,2
11116.0,lh_G_front_sup,-9.8816,26.3029,45.3459,15,lh_G_front_sup_thickness,-11201.779922906082,0.4029036136677749,-0.2542182133794306,-22362.513519855253,-0.1572615265608498,0.55738258319071,2
,lh_G_Ins_lg&S_cent_ins,,,,16,lh_G_Ins_lg&S_cent_ins_thickness,3346.7939488899706,0.140381738049009,-0.0725632543913773,6734.634223736854,0.0082102911509332,0.1375142879503837,2
11118.0,lh_G_insular_short,-37.1827,9.0123,-3.7319,17,lh_G_insular_short_thickness,2600.4958250775367,0.1177636626923952,-0.062133027530957,5242.037836308062,-0.1993392086132187,0.3548312835831734,2
11119.0,lh_G_occipital_middle,-39.597,-83.6257,11.7755,18,lh_G_occipital_middle_thickness,-12205.140692330426,0.238881527434649,-0.1335483778405728,-24369.23505870394,-0.1295749052390588,0.918296370784634,2
11120.0,lh_G_occipital_sup,-14.6553,-88.777,27.3987,19,lh_G_occipital_sup_thickness,-8402.23301021223,0.2194617222514107,-0.1234328374449552,-16763.41969446755,0.181063168793997,0.4536441644785054,2
11121.0,lh_G_oc-temp_lat-fusifor,-34.6236,-53.8229,-19.7188,20,lh_G_oc-temp_lat-fusifor_thickness,-8741.183755845854,0.2599440805231217,-0.1252139287899888,-17441.32132553872,-0.1801038274375746,0.5458024793724918,2
11122.0,lh_G_oc-temp_med-Lingual,-10.7537,-71.924,-5.4271,21,lh_G_oc-temp_med-Lingual_thickness,-12080.941369004442,0.4799517927531272,-0.3441045168134909,-24120.836412051973,0.1481838852050101,0.5261181236094435,2
