FS_LUT_ID,Label,R,A,S,Unnamed: 0,eid,NLL,EV,MSLL,BIC,Skew,Kurtosis,fold
11101.0,lh_G&S_frontomargin,-23.1251,56.7958,-8.8575,0,lh_G&S_frontomargin_thickness,-8675.653711042176,0.2712323834121383,-0.155866742753168,-17310.149974040836,0.0719805208591445,0.9248666828112068,0
11102.0,lh_G&S_occipital_inf,-37.2018,-82.6295,-13.1777,1,lh_G&S_occipital_inf_thickness,-8871.008901241614,0.2102933942569126,-0.1121236256732294,-17700.860354439712,0.1006208759170302,0.3016255976735992,0
11103.0,lh_G&S_paracentral,-7.9944,-33.1159,67.397,2,lh_G&S_paracentral_thickness,-3113.336799935542,0.2121484786074715,-0.1016652275830872,-6185.516151827566,-0.0474341578650982,0.2490567423716152,0
11104.0,lh_G&S_subcentral,-55.8942,-11.3545,14.5476,3,lh_G&S_subcentral_thickness,-7402.457664327036,0.2612463994168431,-0.1271480160470263,-14763.75801658404,0.0241508298419558,0.3535304430054821,0
11105.0,lh_G&S_transv_frontopol,-14.2706,63.5673,-0.6889,4,lh_G&S_transv_frontopol_thickness,-2560.9610058197463,0.254489791028797,-0.1259976498754884,-5080.764563595975,0.2033482030749936,1.094408541921149,0
11106.0,lh_G&S_cingul-Ant,-7.7783,38.9848,9.0119,5,lh_G&S_cingul-Ant_thickness,-11877.468796547597,0.2769871352563131,-0.1551502750025915,-23713.78041700327,0.1086951889423371,0.8001547155134202,0
11107.0,lh_G&S_cingul-Mid-Ant,-7.2655,16.0669,34.2914,6,lh_G&S_cingul-Mid-Ant_thickness,-1356.2578811453088,0.2293766258772991,-0.1140899557908749,-2671.358450220586,-0.4355860801754327,0.8976039231446628,0
11108.0,lh_G&S_cingul-Mid-Post,-7.1176,-11.6682,40.5827,7,lh_G&S_cingul-Mid-Post_thickness,-13191.058233800264,0.3331469332849968,-0.1954016056962625,-26340.95942749133,-0.1293093738941307,0.6353910476979205,0
11109.0,lh_G_cingul-Post-dorsal,-3.7206,-38.2292,30.6738,8,lh_G_cingul-Post-dorsal_thickness,-9026.310534487977,0.2956137478094726,-0.147294802228503,-18011.464572843914,-0.1049118991556223,0.6475125162826632,0
11110.0,lh_G_cingul-Post-ventral,-7.5337,-48.8825,6.368,9,lh_G_cingul-Post-ventral_thickness,2588.485769330064,0.3463151478775494,-0.208736069143002,5218.128578769322,0.0195879017648758,0.1797083369254345,0
11111.0,lh_G_cuneus,-5.2448,-81.9967,17.0077,10,lh_G_cuneus_thickness,-13252.885697332247,0.3947371815158184,-0.2496635618986826,-26464.614082594464,0.4476923870084935,1.6124217747269318,0
11112.0,lh_G_front_inf-Opercular,-49.8475,11.5337,9.0836,11,lh_G_front_inf-Opercular_thickness,-8947.289585875167,0.3197461326901586,-0.1713426570248475,-17853.421859680304,-0.1385902177668706,0.6512675154918334,0
11113.0,lh_G_front_inf-Orbital,-43.6314,30.9509,-10.276,12,lh_G_front_inf-Orbital_thickness,-1667.4824402622205,0.2733100437814253,-0.1440051598909129,-3293.807432480924,-0.0801527727213049,0.8161233548715485,0
11114.0,lh_G_front_inf-Triangul,-49.6582,30.0638,4.7465,13,lh_G_front_inf-Triangul_thickness,-7561.255541661654,0.3534770524179245,-0.1956649723153211,-15081.353635279793,-0.0475905569002876,0.6803179942185298,0
11115.0,lh_G_front_middle,-35.747,33.1098,31.8311,14,lh_G_front_middle_thickness,-11642.507980395138,0.3914081640697551,-0.2451037249975063,-23243.85851274676,-0.261290674779094,0.8235114243721082,0
11116.0,lh_G_front_sup,-9.8816,26.3029,45.3459,15,lh_G_front_sup_thickness,-10298.099168265702,0.3946820912935856,-0.2277008529679428,-20555.04088848789,-0.1766809845588858,0.6166361516206808,0
,lh_G_Ins_lg&S_cent_ins,,,,16,lh_G_Ins_lg&S_cent_ins_thickness,3669.9007691112615,0.1335791101630064,-0.0726640559038511,7380.95898626604,0.0536140469364028,0.1529555371092356,0
11118.0,lh_G_insular_short,-37.1827,9.0123,-3.7319,17,lh_G_insular_short_thickness,3132.485855678416,0.1162866108897898,-0.0606969807432963,6306.1290234268645,-0.2216517739956985,0.3630389483833109,0
11119.0,lh_G_occipital_middle,-39.597,-83.6257,11.7755,18,lh_G_occipital_middle_thickness,-11908.74930253543,0.2302569050957623,-0.1284068742087011,-23776.341157027346,-0.2360678428465369,0.9813376462526724,0
11120.0,lh_G_occipital_sup,-14.6553,-88.777,27.3987,19,lh_G_occipital_sup_thickness,-8232.000086654163,0.2202057723540496,-0.1233750341987403,-16422.84272526481,0.1653969304548097,0.4055753481660664,0
11121.0,lh_G_oc-temp_lat-fusifor,-34.6236,-53.8229,-19.7188,20,lh_G_oc-temp_lat-fusifor_thickness,-8644.285551869283,0.2554352190332647,-0.123602129812426,-17247.41365569505,-0.218504135058076,0.6588954873623828,0
11122.0,lh_G_oc-temp_med-Lingual,-10.7537,-71.924,-5.4271,21,lh_G_oc-temp_med-Lingual_thickness,-11851.712950392868,0.4853153641777251,-0.3467722954009433,-23662.26845274222,0.1916761530534804,0.5738581287350284,0
11123.0,lh_G_oc-temp_med-Parahip,-23.5743,-17.2485,-27.3776,22,lh_G_oc-temp_med-Parahip_thickness,2613.0111958924376,0.1381604965136125,-0.0675544468754806,5267.179839828393,-0.2060493553511397,0.2401324126301795,0
11124.0,lh_G_orbital,-27.2398,35.5644,-17.7082,23,lh_G_orbital_thickness,-9833.697101587682,0.3165687200512088,-0.1915977561995406,-19626.23675513185,-0.0935282846904628,0.7024901017885097,0
11125.0,lh_G_pariet_inf-Angular,-42.5073,-67.3401,36.7981,24,lh_G_pariet_inf-Angular_thickness,-10707.20902628829,0.372458452897611,-0.2342904768141237,-21373.260604533065,-0.3207084436666921,1.148315831606376,0
11126.0,lh_G_pariet_inf-Supramar,-55.7925,-36.7359,30.9234,25,lh_G_pariet_inf-Supramar_thickness,-10594.053913762004,0.3374120019308309,-0.200559768811968,-21146.950515453977,-0.2129644829466601,0.648659916121054,0
11127.0,lh_G_parietal_sup,-21.0506,-60.0,58.3399,26,lh_G_parietal_sup_thickness,-11140.556007643358,0.3534210245628455,-0.2154099228723291,-22239.9545672432,-0.1369342005622383,0.5476600651516647,0
11128.0,lh_G_postcentral,-44.7402,-24.6631,53.214,27,lh_G_postcentral_thickness,-6767.859629231606,0.2218402934342997,-0.1207027412915363,-13494.561810419696,0.1110688110752317,0.3794613702966869,0
11129.0,lh_G_precentral,-42.3603,-9.2686,50.1121,28,lh_G_precentral_thickness,-1942.8715036093304,0.2327613175494214,-0.1169755798296437,-3844.585695148629,-0.5025933888406652,1.0372151974606347,0
11130.0,lh_G_precuneus,-6.1559,-58.2415,40.158,29,lh_G_precuneus_thickness,-10782.145514602636,0.3419298979346118,-0.207581083719763,-21523.13371713524,-0.0923866893207013,0.4302887039342631,0
11131.0,lh_G_rectus,-4.7514,39.3837,-20.2318,30,lh_G_rectus_thickness,-4623.704315124209,0.2444894851406152,-0.1140977533769828,-9206.2511822049,-0.1065563542488542,0.9898707174131928,0
11132.0,lh_G_subcallosal,-4.3878,13.9366,-10.0195,31,lh_G_subcallosal_thickness,11832.55988602111,0.2293874604104043,-0.1333324296248302,23706.276404175485,0.0640472819754403,0.4132338256552662,0
11133.0,lh_G_temp_sup-G_T_transv,-47.7364,-19.1462,5.724,32,lh_G_temp_sup-G_T_transv_thickness,1636.4079356503746,0.2380478328034081,-0.130496750904115,3313.973319344266,0.1621135624299433,0.2395696000603034,0
11134.0,lh_G_temp_sup-Lateral,-57.4998,-10.6316,-6.8325,33,lh_G_temp_sup-Lateral_thickness,-3211.324859536366,0.2325445529596411,-0.10982527576877,-6381.492271029215,-0.0778418438002502,0.360317555342391,0
11135.0,lh_G_temp_sup-Plan_polar,-39.943,5.3878,-21.7421,34,lh_G_temp_sup-Plan_polar_thickness,8579.65394232437,0.1414838330344296,-0.0760616343474228,17200.465332692256,-0.2721241123737147,0.4113602263589172,0
11136.0,lh_G_temp_sup-Plan_tempo,-57.5532,-37.7426,15.8241,35,lh_G_temp_sup-Plan_tempo_thickness,-3995.5096792786303,0.2545343354233308,-0.1223315165535964,-7949.861910513743,-0.0364980837246226,0.3315812312947033,0
11137.0,lh_G_temporal_inf,-51.128,-33.8554,-27.151,36,lh_G_temporal_inf_thickness,-8424.015745168597,0.2889051261895672,-0.1444745523930855,-16806.874178267164,-0.0911527356120428,0.5056591925665578,0
11138.0,lh_G_temporal_middle,-59.7574,-30.051,-13.818,37,lh_G_temporal_middle_thickness,-7666.907919936526,0.2859664018124653,-0.1672131563375236,-15292.658391829536,-0.2394321746519932,0.7819994271150081,0
11139.0,lh_Lat_Fis-ant-Horizont,-39.0511,31.4562,-3.281,38,lh_Lat_Fis-ant-Horizont_thickness,2239.5791322695045,0.1623950708795619,-0.0749180737530732,4520.315712582526,0.8824125205383552,2.0449910138925125,0
11140.0,lh_Lat_Fis-ant-Vertical,-43.736,21.1781,6.9506,39,lh_Lat_Fis-ant-Vertical_thickness,-637.2643324791954,0.2133205828180434,-0.095462098779738,-1233.3713528883588,0.463147097284544,1.2240965402574937,0
11141.0,lh_Lat_Fis-post,-40.6452,-33.2763,16.6855,40,lh_Lat_Fis-post_thickness,-11006.993310100182,0.3047013381608242,-0.1738381757164616,-21972.82930813033,0.0736321198733278,0.730477522996197,0
11143.0,lh_Pole_occipital,-18.7681,-98.0764,-3.7502,41,lh_Pole_occipital_thickness,-9048.331063253236,0.1466326246037769,-0.0746859072621794,-18055.504950414543,0.1560328283537773,0.6303862787583828,0
11144.0,lh_Pole_temporal,-33.8886,6.7044,-37.8935,42,lh_Pole_temporal_thickness,-1978.0188362446568,0.1830264782416378,-0.0889824828035041,-3914.880632380119,-0.3054648559234911,0.7700904805259134,0
11145.0,lh_S_calcarine,-15.7554,-65.7797,4.3414,43,lh_S_calcarine_thickness,-17143.51492222987,0.5103193687446088,-0.3578357792249245,-34245.87253238971,0.2998808672211775,0.9680561342524844,0
11146.0,lh_S_central,-36.5072,-19.8462,45.0357,44,lh_S_central_thickness,-14439.399886132476,0.2964148617343849,-0.1640627081758557,-28837.64232422144,-0.0331738161399543,0.6278667037896536,0
11147.0,lh_S_cingul-Marginalis,-13.2361,-36.5753,46.5387,45,lh_S_cingul-Marginalis_thickness,-12745.35761672414,0.3627189383014743,-0.2175757988721131,-25449.558057356357,-0.095661283606866,0.6556802760168567,0
11148.0,lh_S_circular_insula_ant,-30.5266,20.6759,-10.1728,46,lh_S_circular_insula_ant_thickness,-3579.4709362611434,0.2266613820877113,-0.1025840273217721,-7117.784560452255,0.0155653147911298,0.5962666465820075,0
