FS_LUT_ID,Label,R,A,S,Unnamed: 0,eid,NLL,EV,MSLL,BIC,Skew,Kurtosis,fold
11101.0,lh_G&S_frontomargin,-23.1251,56.7958,-8.8575,0,lh_G&S_frontomargin_thickness,-8880.237971432152,0.2809994570317481,-0.1561031593438529,-17719.447832513186,0.3074200208626576,1.0770285276922922,9
11102.0,lh_G&S_occipital_inf,-37.2018,-82.6295,-13.1777,1,lh_G&S_occipital_inf_thickness,-8928.981087391194,0.2080717714904496,-0.1107492378090722,-17816.93406443127,0.1242463597118668,0.2556372240291496,9
11103.0,lh_G&S_paracentral,-7.9944,-33.1159,67.397,2,lh_G&S_paracentral_thickness,-3037.07789563868,0.209084443935239,-0.0974344793905974,-6033.127680926241,-0.0265115124819913,0.3531051966008056,9
11104.0,lh_G&S_subcentral,-55.8942,-11.3545,14.5476,3,lh_G&S_subcentral_thickness,-7315.243626816998,0.2642376165112607,-0.125833571082383,-14589.459283724918,0.0781724539764058,0.3057740769733555,9
11105.0,lh_G&S_transv_frontopol,-14.2706,63.5673,-0.6889,4,lh_G&S_transv_frontopol_thickness,-2988.521014450646,0.2605245675072551,-0.1296932319380865,-5936.014058992216,0.2430524253824759,0.8350418133192309,9
11106.0,lh_G&S_cingul-Ant,-7.7783,38.9848,9.0119,5,lh_G&S_cingul-Ant_thickness,-11982.16678438778,0.2893138868228487,-0.1619091888087125,-23923.30545842444,0.1575890868545489,0.7352329798166858,9
11107.0,lh_G&S_cingul-Mid-Ant,-7.2655,16.0669,34.2914,6,lh_G&S_cingul-Mid-Ant_thickness,-1425.0840173696863,0.228479766319554,-0.1124829664345577,-2809.139924388256,-0.3796936071652284,0.8002940652704686,9
11108.0,lh_G&S_cingul-Mid-Post,-7.1176,-11.6682,40.5827,7,lh_G&S_cingul-Mid-Post_thickness,-13223.693983517009,0.3319482538792419,-0.1947989215528433,-26406.360137571915,-0.1133720022122928,0.6437428807420464,9
11109.0,lh_G_cingul-Post-dorsal,-3.7206,-38.2292,30.6738,8,lh_G_cingul-Post-dorsal_thickness,-9139.991872831824,0.298183086180353,-0.1494189046733088,-18238.95619711028,-0.0547845716497873,0.5477819608860431,9
11110.0,lh_G_cingul-Post-ventral,-7.5337,-48.8825,6.368,9,lh_G_cingul-Post-ventral_thickness,2303.7352855110603,0.3432664099111188,-0.2068962820659449,4648.498681373239,0.0028654970701052,0.2409545616375898,9
11111.0,lh_G_cuneus,-5.2448,-81.9967,17.0077,10,lh_G_cuneus_thickness,-13699.56132427284,0.3839665457748703,-0.2442839902474065,-27358.09453819456,0.3908679045469346,1.0900631010570203,9
11112.0,lh_G_front_inf-Opercular,-49.8475,11.5337,9.0836,11,lh_G_front_inf-Opercular_thickness,-9064.804623541866,0.3339585327541189,-0.1786143618790552,-18088.58141762163,-0.1075775161063154,0.4610859352505911,9
11113.0,lh_G_front_inf-Orbital,-43.6314,30.9509,-10.276,12,lh_G_front_inf-Orbital_thickness,-2109.302812359013,0.2845666820561779,-0.1494428259359538,-4177.577514366908,-0.0257313067069553,0.5807050190790235,9
11114.0,lh_G_front_inf-Triangul,-49.6582,30.0638,4.7465,13,lh_G_front_inf-Triangul_thickness,-7674.592229542286,0.3649843670350808,-0.2016333143559335,-15308.156348733455,-0.0175645196093258,0.5013227588832284,9
11115.0,lh_G_front_middle,-35.747,33.1098,31.8311,14,lh_G_front_middle_thickness,-11861.735201539574,0.4157689073242139,-0.2627695344347165,-23682.44229272803,-0.1312675676888395,0.5472688145519516,9
11116.0,lh_G_front_sup,-9.8816,26.3029,45.3459,15,lh_G_front_sup_thickness,-10856.27066429877,0.4096400816245875,-0.2594828723720301,-21671.513218246422,-0.1335848261263215,0.4843125717973998,9
,lh_G_Ins_lg&S_cent_ins,,,,16,lh_G_Ins_lg&S_cent_ins_thickness,3285.551692752336,0.1395914611738544,-0.0730470699334376,6612.13149585579,0.0481428152470476,0.1267625130432876,9
11118.0,lh_G_insular_short,-37.1827,9.0123,-3.7319,17,lh_G_insular_short_thickness,2609.9345025196403,0.1212110557949484,-0.0642049526633087,5260.896834501385,-0.1804266201281765,0.2883133698716533,9
11119.0,lh_G_occipital_middle,-39.597,-83.6257,11.7755,18,lh_G_occipital_middle_thickness,-12132.126060012475,0.2354017347430094,-0.1312291595389431,-24223.224009673835,-0.126645914384559,0.8399974726418908,9
11120.0,lh_G_occipital_sup,-14.6553,-88.777,27.3987,19,lh_G_occipital_sup_thickness,-8282.873010178542,0.216160795416007,-0.1211837632875685,-16524.717910005966,0.1786166626485502,0.3865165185838822,9
11121.0,lh_G_oc-temp_lat-fusifor,-34.6236,-53.8229,-19.7188,20,lh_G_oc-temp_lat-fusifor_thickness,-8649.312886609372,0.2570116050349369,-0.1221978995712807,-17257.597662867625,-0.1425197163472849,0.4557464720575487,9
11122.0,lh_G_oc-temp_med-Lingual,-10.7537,-71.924,-5.4271,21,lh_G_oc-temp_med-Lingual_thickness,-11889.214202846711,0.4784376831273064,-0.3418867210848379,-23737.400295342308,0.1336370672151643,0.4082606188512019,9
11123.0,lh_G_oc-temp_med-Parahip,-23.5743,-17.2485,-27.3776,22,lh_G_oc-temp_med-Parahip_thickness,2061.7588539132885,0.1370253642775578,-0.0693376933388063,4164.545818177695,-0.2206938410063684,0.3544690787091825,9
11124.0,lh_G_orbital,-27.2398,35.5644,-17.7082,23,lh_G_orbital_thickness,-10066.02165669646,0.3241881507837393,-0.1969620982041057,-20091.0152030418,0.0259192469591719,0.6569805318896433,9
11125.0,lh_G_pariet_inf-Angular,-42.5073,-67.3401,36.7981,24,lh_G_pariet_inf-Angular_thickness,-11172.776321964708,0.3974839645476601,-0.2533664313632343,-22304.524533578297,-0.2017916303546536,0.7806353913855656,9
11126.0,lh_G_pariet_inf-Supramar,-55.7925,-36.7359,30.9234,25,lh_G_pariet_inf-Supramar_thickness,-11008.438812961977,0.3541622947149384,-0.2120742595695657,-21975.849656014874,-0.135331192671357,0.4120539508859154,9
11127.0,lh_G_parietal_sup,-21.0506,-60.0,58.3399,26,lh_G_parietal_sup_thickness,-11221.152201819275,0.3676270987779122,-0.2243910745390643,-22401.27629328744,-0.0504909523885252,0.459515978314484,9
11128.0,lh_G_postcentral,-44.7402,-24.6631,53.214,27,lh_G_postcentral_thickness,-6721.419554593189,0.2222060602411066,-0.120506828542319,-13401.81099883526,0.1354612775677281,0.4436999824979813,9
11129.0,lh_G_precentral,-42.3603,-9.2686,50.1121,28,lh_G_precentral_thickness,-2311.06011722946,0.2307794700890113,-0.1085311363791178,-4581.092404996815,-0.4240712810324726,0.943845933820378,9
11130.0,lh_G_precuneus,-6.1559,-58.2415,40.158,29,lh_G_precuneus_thickness,-10542.291867905133,0.348528588103229,-0.2112731892026602,-21043.55576590119,-0.0054681169195378,0.3739264928828804,9
11131.0,lh_G_rectus,-4.7514,39.3837,-20.2318,30,lh_G_rectus_thickness,-4937.661192338935,0.2583654002832034,-0.1232856319911477,-9834.294274326752,-0.0488002243161584,0.9898767573339196,9
11132.0,lh_G_subcallosal,-4.3878,13.9366,-10.0195,31,lh_G_subcallosal_thickness,11344.563814638495,0.2293736590728704,-0.1276293138741726,22730.15573962811,0.0242309833095104,0.357839269941142,9
11133.0,lh_G_temp_sup-G_T_transv,-47.7364,-19.1462,5.724,32,lh_G_temp_sup-G_T_transv_thickness,1501.963521984217,0.2417196220533196,-0.1320952739205242,3044.955154319552,0.176855845643561,0.1603313561125127,9
11134.0,lh_G_temp_sup-Lateral,-57.4998,-10.6316,-6.8325,33,lh_G_temp_sup-Lateral_thickness,-3813.3022766383374,0.2359265732728418,-0.1115505615624045,-7585.576442925557,-0.0014047827427041,0.1382150549852972,9
